Suburb,Rooms,Type,Method,SellerG,Distance,Regionname,Propertycount,CouncilArea,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Price
Essendon,4,h,S,Barry,7.5,Western Metropolitan,9264.0,Moonee Valley City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,2053000.0
Fairfield,2,u,VB,Nelson,5.7,Northern Metropolitan,2970.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,580000.0
Fairfield,4,h,S,Jellis,5.7,Northern Metropolitan,2970.0,Darebin City Council,4.0,2.0,2.0,485.0,133.0,1280000.0
Fawkner,4,h,S,Brad,13.1,Northern Metropolitan,5070.0,Hume City Council,4.0,1.0,2.0,687.0,160.2564003565711,874000.0
Ferntree Gully,3,h,S,Barry,24.8,Eastern Metropolitan,10788.0,Knox City Council,3.0,1.0,0.0,720.0,160.2564003565711,770000.0
Ferntree Gully,3,u,S,M.J,24.8,Eastern Metropolitan,10788.0,Knox City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,673000.0
Ferntree Gully,4,h,S,Noel,24.8,Eastern Metropolitan,10788.0,Knox City Council,4.0,3.0,4.0,793.0,225.0,875000.0
Fitzroy,1,t,VB,Nelson,2.1,Northern Metropolitan,5825.0,Yarra City Council,1.0,1.0,1.0,782.0,67.0,580000.0
Fitzroy,3,h,S,Nelson,2.1,Northern Metropolitan,5825.0,Yarra City Council,3.0,2.0,0.0,205.0,106.0,2478000.0
Fitzroy North,3,h,S,Jellis,3.6,Northern Metropolitan,6244.0,Moreland City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,1490000.0
Flemington,3,t,S,Jellis,3.4,Northern Metropolitan,3593.0,Melbourne City Council,3.0,2.0,2.0,459.0,153.0,1017500.0
Footscray,2,h,SP,Jas,5.1,Western Metropolitan,7570.0,Maribyrnong City Council,2.0,1.0,1.0,241.0,91.0,942000.0
Footscray,3,h,S,Jas,5.1,Western Metropolitan,7570.0,Maribyrnong City Council,3.0,2.0,0.0,495.0,160.2564003565711,1320000.0
Forest Hill,2,h,S,McGrath,15.4,Eastern Metropolitan,4385.0,Whitehorse City Council,2.0,1.0,1.0,593.598993361392,97.0,976000.0
Frankston,3,h,VB,Eview,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,3.0,2.0,1.0,539.0,160.2564003565711,550000.0
Frankston,3,h,S,Ray,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,3.0,2.0,2.0,595.0,160.2564003565711,690000.0
Frankston South,4,h,SP,McEwing,38.0,South-Eastern Metropolitan,7566.0,Frankston City Council,4.0,2.0,2.0,593.598993361392,239.0,975000.0
Glen Iris,2,h,S,Jellis,7.3,Southern Metropolitan,10412.0,Boroondara City Council,2.0,1.0,1.0,151.0,160.2564003565711,708000.0
Glen Iris,3,h,VB,Kay,7.3,Southern Metropolitan,10412.0,Boroondara City Council,3.0,1.0,2.0,403.0,124.0,1300000.0
Glen Iris,2,h,SP,Biggin,7.3,Southern Metropolitan,10412.0,Boroondara City Council,2.0,1.0,2.0,593.598993361392,107.0,820000.0
Glen Iris,2,u,S,hockingstuart,7.3,Southern Metropolitan,10412.0,Boroondara City Council,2.0,1.0,1.0,593.598993361392,75.0,583000.0
Glen Iris,3,h,S,Jellis,7.3,Southern Metropolitan,10412.0,Boroondara City Council,3.0,1.0,1.0,316.0,111.0,1307500.0
Glen Iris,2,u,S,hockingstuart,7.3,Southern Metropolitan,10412.0,Boroondara City Council,2.0,1.0,1.0,593.598993361392,160.2564003565711,552000.0
Glen Iris,3,h,PI,Jellis,7.3,Southern Metropolitan,10412.0,Boroondara City Council,3.0,2.0,1.0,303.0,150.0,1390000.0
Glen Waverley,3,h,S,Harcourts,16.7,Eastern Metropolitan,15321.0,Monash City Council,3.0,1.0,1.0,782.0,102.0,1310000.0
Glen Waverley,5,h,S,Ray,16.7,Eastern Metropolitan,15321.0,Monash City Council,5.0,2.0,1.0,651.0,124.0,1285000.0
Glen Waverley,4,h,S,Barry,16.7,Eastern Metropolitan,15321.0,Monash City Council,4.0,2.0,2.0,768.0,169.0,1292000.0
Glen Waverley,3,h,S,hockingstuart,16.7,Eastern Metropolitan,15321.0,Monash City Council,3.0,2.0,3.0,733.0,160.2564003565711,1300000.0
Glen Waverley,4,h,S,Biggin,16.7,Eastern Metropolitan,15321.0,Monash City Council,4.0,1.0,1.0,654.0,160.2564003565711,1155000.0
Glenroy,4,h,S,Ray,11.2,Northern Metropolitan,8870.0,Moreland City Council,4.0,3.0,3.0,708.0,175.0,831000.0
Glenroy,2,u,S,Barry,11.2,Northern Metropolitan,8870.0,Moreland City Council,2.0,1.0,2.0,593.598993361392,107.0,379500.0
Glenroy,3,h,S,YPA,11.2,Northern Metropolitan,8870.0,Moreland City Council,3.0,1.0,1.0,308.0,93.0,570000.0
Glenroy,2,h,SP,RW,11.2,Northern Metropolitan,8870.0,Moreland City Council,2.0,1.0,4.0,712.0,82.0,805000.0
Glenroy,3,t,SP,Eview,11.2,Northern Metropolitan,8870.0,Moreland City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,587000.0
Gowanbrae,4,h,S,Nelson,12.9,Western Metropolitan,1071.0,Moreland City Council,4.0,2.0,2.0,462.0,212.0,931000.0
Greensborough,4,h,S,Darren,16.1,Northern Metropolitan,8524.0,Banyule City Council,4.0,2.0,1.0,593.598993361392,160.2564003565711,897000.0
Greenvale,4,h,S,YPA,20.4,Northern Metropolitan,4864.0,Hume City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,1380000.0
Greenvale,3,h,S,Ray,20.4,Northern Metropolitan,4864.0,Hume City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,485000.0
Greenvale,4,h,S,Barry,20.4,Northern Metropolitan,4864.0,Hume City Council,4.0,2.0,2.0,593.598993361392,212.0,700000.0
Hadfield,3,h,S,Nelson,11.2,Northern Metropolitan,2606.0,Moreland City Council,3.0,1.0,3.0,593.598993361392,160.2564003565711,800000.0
Hampton,5,h,S,hockingstuart,13.8,Southern Metropolitan,5454.0,Bayside City Council,5.0,4.0,2.0,627.0,160.2564003565711,2500000.0
Hawthorn,2,h,PI,Marshall,5.3,Southern Metropolitan,11308.0,Boroondara City Council,2.0,1.0,0.0,200.0,101.0,1600000.0
Hawthorn,1,u,S,hockingstuart,5.3,Southern Metropolitan,11308.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,392000.0
Hawthorn,2,u,S,Jellis,5.3,Southern Metropolitan,11308.0,Boroondara City Council,2.0,1.0,1.0,593.598993361392,160.2564003565711,660000.0
Hawthorn,4,h,S,Marshall,5.3,Southern Metropolitan,11308.0,Boroondara City Council,4.0,3.0,1.0,593.598993361392,265.0,2300000.0
Hawthorn East,3,t,SA,hockingstuart,6.2,Southern Metropolitan,6482.0,Boroondara City Council,3.0,2.0,2.0,593.598993361392,82.0,865000.0
Hawthorn East,2,u,SP,Jellis,6.2,Southern Metropolitan,6482.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,515000.0
Hawthorn East,3,h,S,Marshall,6.2,Southern Metropolitan,6482.0,Boroondara City Council,3.0,1.0,2.0,593.598993361392,98.0,1805000.0
Hawthorn East,3,t,S,Jellis,6.2,Southern Metropolitan,6482.0,Boroondara City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,1375000.0
Hawthorn East,2,h,S,Jellis,6.2,Southern Metropolitan,6482.0,Boroondara City Council,2.0,1.0,1.0,223.0,160.2564003565711,1700000.0
Heathmont,5,h,SP,Barry,21.3,Eastern Metropolitan,3794.0,Maroondah City Council,5.0,3.0,2.0,779.0,160.2564003565711,1825000.0
Heathmont,3,h,S,Philip,21.3,Eastern Metropolitan,3794.0,Maroondah City Council,3.0,1.0,1.0,715.0,160.2564003565711,1000000.0
Heathmont,3,h,S,Barry,21.3,Eastern Metropolitan,3794.0,Maroondah City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1226000.0
Heidelberg,3,t,S,Miles,8.9,Eastern Metropolitan,2890.0,Banyule City Council,3.0,2.0,2.0,593.598993361392,142.0,920000.0
Heidelberg West,3,h,S,Purplebricks,8.8,Eastern Metropolitan,2674.0,Banyule City Council,3.0,1.0,2.0,593.598993361392,100.0,845000.0
Highett,3,h,S,hockingstuart,16.0,Southern Metropolitan,4794.0,Bayside City Council,3.0,1.0,2.0,652.0,160.2564003565711,1080000.0
Highett,3,h,S,Buxton,16.0,Southern Metropolitan,4794.0,Bayside City Council,3.0,2.0,1.0,703.0,160.2564003565711,2585000.0
Highett,5,h,S,Buxton,16.0,Southern Metropolitan,4794.0,Bayside City Council,5.0,2.0,2.0,506.0,210.0,1225000.0
Hillside,4,h,S,Barry,18.0,Western Metropolitan,5556.0,Brimbank City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,920000.0
Hillside,4,h,SP,Prof.,18.0,Western Metropolitan,5556.0,Brimbank City Council,4.0,2.0,4.0,593.598993361392,160.2564003565711,523500.0
Hillside,4,h,S,Barry,18.0,Western Metropolitan,5556.0,Brimbank City Council,4.0,2.0,2.0,2002.0,160.2564003565711,1111000.0
Hillside,3,h,S,Barry,18.0,Western Metropolitan,5556.0,Brimbank City Council,3.0,1.0,1.0,318.0,118.0,478000.0
Hoppers Crossing,4,h,S,Ray,18.4,Western Metropolitan,13830.0,Wyndham City Council,4.0,2.0,2.0,593.598993361392,200.0,635000.0
Hoppers Crossing,3,h,S,Reliance,18.4,Western Metropolitan,13830.0,Wyndham City Council,3.0,1.0,2.0,538.0,112.0,520000.0
Hoppers Crossing,4,h,S,LJ,18.4,Western Metropolitan,13830.0,Wyndham City Council,4.0,2.0,2.0,593.598993361392,175.0,600000.0
Hughesdale,2,h,S,Jellis,12.3,Southern Metropolitan,3145.0,Monash City Council,2.0,1.0,2.0,593.598993361392,160.2564003565711,1200000.0
Huntingdale,2,u,S,Buxton,12.3,Southern Metropolitan,768.0,Monash City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,455000.0
Ivanhoe,4,t,S,Miles,7.8,Eastern Metropolitan,5549.0,Banyule City Council,4.0,2.0,2.0,593.598993361392,208.0,1302000.0
Ivanhoe,2,u,S,Nelson,7.8,Eastern Metropolitan,5549.0,Banyule City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,722000.0
Jacana,4,h,S,Stockdale,14.0,Northern Metropolitan,851.0,Hume City Council,4.0,3.0,1.0,693.0,120.0,650000.0
Jacana,3,t,SP,Stockdale,14.0,Northern Metropolitan,851.0,Hume City Council,3.0,1.0,2.0,593.598993361392,98.0,435000.0
Keilor Downs,4,h,S,Barry,15.5,Western Metropolitan,3656.0,Brimbank City Council,4.0,2.0,4.0,593.598993361392,170.0,715000.0
Keilor Downs,3,h,S,Prof.,15.5,Western Metropolitan,3656.0,Brimbank City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,756001.0
Keilor East,4,h,S,Nelson,11.7,Western Metropolitan,5629.0,Brimbank City Council,4.0,2.0,2.0,633.0,160.2564003565711,981000.0
Keilor East,3,h,S,Jellis,11.7,Western Metropolitan,5629.0,Brimbank City Council,3.0,3.0,2.0,326.0,271.0,1295000.0
Keilor East,4,h,S,Nelson,11.7,Western Metropolitan,5629.0,Brimbank City Council,4.0,2.0,2.0,534.0,211.0,1250000.0
Keilor East,4,h,S,Nelson,11.7,Western Metropolitan,5629.0,Brimbank City Council,4.0,1.0,2.0,615.0,176.0,986000.0
Keilor East,3,h,PI,Nelson,11.7,Western Metropolitan,5629.0,Brimbank City Council,3.0,2.0,1.0,292.0,113.0,620000.0
Kensington,2,t,S,Nelson,3.4,Northern Metropolitan,5263.0,Melbourne City Council,2.0,1.0,1.0,593.598993361392,160.2564003565711,865000.0
Kensington,3,h,SP,Jellis,3.4,Northern Metropolitan,5263.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1206000.0
Kensington,2,t,S,Edward,3.4,Northern Metropolitan,5263.0,Melbourne City Council,2.0,1.0,1.0,105.0,108.0,841000.0
Kew,4,h,S,hockingstuart,5.4,Southern Metropolitan,10331.0,Boroondara City Council,4.0,1.0,1.0,593.598993361392,160.2564003565711,2536000.0
Kew,2,u,S,Jellis,5.4,Southern Metropolitan,10331.0,Boroondara City Council,2.0,1.0,1.0,593.598993361392,103.0,901000.0
Kew,3,h,S,Jellis,5.4,Southern Metropolitan,10331.0,Boroondara City Council,3.0,2.0,4.0,593.598993361392,160.2564003565711,1610000.0
Kew,2,u,S,Jellis,5.4,Southern Metropolitan,10331.0,Boroondara City Council,2.0,1.0,1.0,593.598993361392,0.0,1005000.0
Kew,2,u,SP,Nelson,5.4,Southern Metropolitan,10331.0,Boroondara City Council,2.0,1.0,2.0,593.598993361392,160.2564003565711,575000.0
Kew,3,h,S,Jellis,5.4,Southern Metropolitan,10331.0,Boroondara City Council,3.0,1.0,2.0,372.0,126.0,2180000.0
Kew,4,h,S,Marshall,5.4,Southern Metropolitan,10331.0,Boroondara City Council,4.0,2.0,3.0,792.0,160.2564003565711,4000000.0
Kew,3,h,VB,Jellis,5.4,Southern Metropolitan,10331.0,Boroondara City Council,3.0,2.0,4.0,733.0,160.2564003565711,1775000.0
Kew East,3,u,S,Marshall,7.3,Southern Metropolitan,2671.0,Boroondara City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,1360000.0
Kew East,3,h,S,Nelson,7.3,Southern Metropolitan,2671.0,Boroondara City Council,3.0,2.0,2.0,664.0,188.0,2118000.0
Kilsyth,3,h,SP,McGrath,26.0,Eastern Metropolitan,4654.0,Maroondah City Council,3.0,1.0,2.0,837.0,130.0,710000.0
Kilsyth,3,h,SP,McGrath,26.0,Eastern Metropolitan,4654.0,Maroondah City Council,3.0,2.0,1.0,862.0,162.0,780000.0
Kooyong,2,u,SP,Marshall,5.9,Southern Metropolitan,394.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,820000.0
Kurunjang,3,h,S,hockingstuart,31.7,Northern Victoria,3553.0,Melton City Council,3.0,2.0,0.0,593.598993361392,126.0,401500.0
Lalor,3,h,S,HAR,16.3,Northern Metropolitan,8279.0,Whittlesea City Council,3.0,1.0,1.0,537.0,103.0,700000.0
Laverton,3,h,S,hockingstuart,15.5,Western Metropolitan,2004.0,Hobsons Bay City Council,3.0,1.0,3.0,593.598993361392,116.0,590000.0
MacLeod,3,t,S,Miles,12.7,Northern Metropolitan,4168.0,Banyule City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,704000.0
Maidstone,2,h,PI,Sweeney,6.4,Western Metropolitan,3873.0,Maribyrnong City Council,2.0,1.0,2.0,208.0,160.2564003565711,610000.0
Maidstone,2,u,SP,Biggin,6.4,Western Metropolitan,3873.0,Maribyrnong City Council,2.0,2.0,1.0,593.598993361392,160.2564003565711,420000.0
Malvern East,3,h,VB,Tim,8.4,Southern Metropolitan,8801.0,Stonnington City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,1375000.0
Malvern East,2,u,S,Jellis,8.4,Southern Metropolitan,8801.0,Stonnington City Council,2.0,1.0,1.0,593.598993361392,92.0,735000.0
Malvern East,3,h,S,Marshall,8.4,Southern Metropolitan,8801.0,Stonnington City Council,3.0,2.0,2.0,660.0,172.0,2030000.0
Malvern East,4,h,S,Marshall,8.4,Southern Metropolitan,8801.0,Stonnington City Council,4.0,3.0,2.0,593.598993361392,285.0,2990000.0
Malvern East,3,h,PI,Jellis,8.4,Southern Metropolitan,8801.0,Stonnington City Council,3.0,2.0,1.0,460.0,123.0,1800000.0
Maribyrnong,4,h,S,RW,4.3,Western Metropolitan,4918.0,Maribyrnong City Council,4.0,2.0,2.0,650.0,174.0,1500000.0
McKinnon,3,t,PI,Buxton,11.4,Southern Metropolitan,2397.0,Glen Eira City Council,3.0,2.0,2.0,305.0,160.2564003565711,1125000.0
Meadow Heights,2,u,SP,YPA,17.4,Northern Metropolitan,4704.0,Hume City Council,2.0,1.0,1.0,593.598993361392,104.0,333000.0
Melton South,3,h,S,Ryder,29.8,Western Victoria,4718.0,Melton City Council,3.0,1.0,1.0,602.0,108.0,460000.0
Mentone,3,t,S,Buxton,20.0,South-Eastern Metropolitan,6162.0,Kingston City Council,3.0,2.0,1.0,332.0,160.2564003565711,881000.0
Mentone,3,h,SP,Greg,20.0,South-Eastern Metropolitan,6162.0,Kingston City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,925000.0
Mentone,1,u,SP,Buxton,20.0,South-Eastern Metropolitan,6162.0,Kingston City Council,1.0,1.0,1.0,593.598993361392,45.0,350000.0
Mernda,3,h,SP,Harcourts,25.9,Northern Metropolitan,5812.0,Whittlesea City Council,3.0,2.0,2.0,180.0,160.2564003565711,430000.0
Mernda,3,h,S,Ray,25.9,Northern Metropolitan,5812.0,Whittlesea City Council,3.0,2.0,2.0,410.0,135.0,547000.0
Mernda,4,h,S,HAR,25.9,Northern Metropolitan,5812.0,Whittlesea City Council,4.0,2.0,2.0,593.598993361392,157.0,575000.0
Middle Park,3,h,S,Marshall,3.0,Southern Metropolitan,2019.0,Port Phillip City Council,3.0,2.0,0.0,593.598993361392,174.0,3500000.0
Middle Park,3,h,PI,Greg,3.0,Southern Metropolitan,2019.0,Port Phillip City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,2220000.0
Mill Park,4,h,SP,Ray,17.9,Northern Metropolitan,10529.0,Whittlesea City Council,4.0,1.0,2.0,593.598993361392,160.2564003565711,652500.0
Mill Park,3,h,S,Ray,17.9,Northern Metropolitan,10529.0,Whittlesea City Council,3.0,1.0,1.0,290.0,160.2564003565711,470000.0
Mill Park,3,h,S,Love,17.9,Northern Metropolitan,10529.0,Whittlesea City Council,3.0,2.0,2.0,593.598993361392,142.0,671000.0
Mill Park,2,u,S,Love,17.9,Northern Metropolitan,10529.0,Whittlesea City Council,2.0,1.0,1.0,593.598993361392,160.2564003565711,397000.0
Mitcham,2,u,VB,Noel,17.2,Eastern Metropolitan,6871.0,Whitehorse City Council,2.0,1.0,1.0,593.598993361392,160.2564003565711,700000.0
Mont Albert,3,h,VB,Fletchers,10.2,Eastern Metropolitan,2079.0,Boroondara City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,1600000.0
Montmorency,3,h,S,Fletchers,16.2,Eastern Metropolitan,3891.0,Banyule City Council,3.0,1.0,2.0,204.0,102.0,756000.0
Montmorency,4,h,PI,Barry,16.2,Eastern Metropolitan,3891.0,Banyule City Council,4.0,2.0,3.0,593.598993361392,240.0,1050000.0
Moorabbin,3,h,S,Buxton,14.3,Southern Metropolitan,2555.0,Kingston City Council,3.0,2.0,2.0,593.598993361392,111.0,901000.0
Mooroolbark,3,h,S,Ray,26.5,Eastern Victoria,8280.0,Yarra Ranges Shire Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,702000.0
Mordialloc,3,h,S,Buxton,21.5,South-Eastern Metropolitan,3650.0,Kingston City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,1150000.0
Mount Evelyn,3,h,S,Ray,31.6,Eastern Victoria,3532.0,Yarra Ranges Shire Council,3.0,1.0,0.0,915.0,101.0,515000.0
Mount Waverley,3,u,S,Marshall,14.2,Eastern Metropolitan,13366.0,Monash City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,875000.0
Mount Waverley,3,t,PI,McGrath,14.2,Eastern Metropolitan,13366.0,Monash City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,1150000.0
Mount Waverley,4,h,SA,Jellis,14.2,Eastern Metropolitan,13366.0,Monash City Council,4.0,2.0,2.0,570.0,160.2564003565711,1750000.0
Mount Waverley,5,h,PI,McGrath,14.2,Eastern Metropolitan,13366.0,Monash City Council,5.0,3.0,2.0,593.598993361392,365.0,1940000.0
Mount Waverley,4,h,S,Barry,14.2,Eastern Metropolitan,13366.0,Monash City Council,4.0,2.0,2.0,800.0,160.0,1340000.0
Murrumbeena,4,h,S,Buxton,10.1,Southern Metropolitan,4442.0,Glen Eira City Council,4.0,1.0,2.0,593.598993361392,160.2564003565711,1388000.0
Narre Warren,3,h,S,O'Brien,34.1,South-Eastern Metropolitan,9376.0,Casey City Council,3.0,2.0,2.0,593.598993361392,130.0,570000.0
Niddrie,3,t,SP,Barry,10.4,Western Metropolitan,2291.0,Moonee Valley City Council,3.0,2.0,1.0,317.0,210.0,1150000.0
Noble Park,2,t,S,C21,22.7,South-Eastern Metropolitan,11806.0,Greater Dandenong City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,480000.0
North Melbourne,2,t,S,Jellis,1.8,Northern Metropolitan,6821.0,Melbourne City Council,2.0,2.0,1.0,593.598993361392,136.0,1220000.0
Northcote,2,u,SP,hockingstuart,5.3,Northern Metropolitan,11364.0,Darebin City Council,2.0,2.0,2.0,593.598993361392,90.0,754000.0
Northcote,3,h,SP,McGrath,5.3,Northern Metropolitan,11364.0,Darebin City Council,3.0,2.0,2.0,593.598993361392,142.0,1180000.0
Notting Hill,3,h,S,Biggin,16.7,Southern Metropolitan,902.0,Monash City Council,3.0,1.0,1.0,593.598993361392,143.0,1001000.0
Nunawading,3,t,S,Noel,15.4,Eastern Metropolitan,4973.0,Manningham City Council,3.0,2.0,2.0,593.598993361392,138.0,860000.0
Nunawading,3,h,S,Ray,15.4,Eastern Metropolitan,4973.0,Manningham City Council,3.0,1.0,1.0,757.0,125.0,1218000.0
Oak Park,3,h,VB,Brad,11.2,Northern Metropolitan,2651.0,Moreland City Council,3.0,2.0,1.0,593.598993361392,120.0,850000.0
Oakleigh East,3,t,S,Ray,12.3,Southern Metropolitan,2547.0,Monash City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,905000.0
Oakleigh South,2,h,S,Ray,15.5,South-Eastern Metropolitan,3692.0,Kingston City Council,2.0,1.0,3.0,697.0,160.2564003565711,955500.0
Oakleigh South,6,h,S,Buxton,15.5,South-Eastern Metropolitan,3692.0,Kingston City Council,6.0,3.0,2.0,593.598993361392,257.0,1210000.0
Ormond,1,u,S,Thomson,11.4,Southern Metropolitan,3578.0,Glen Eira City Council,1.0,1.0,1.0,593.598993361392,40.0,345000.0
Ormond,3,h,S,Jellis,11.4,Southern Metropolitan,3578.0,Glen Eira City Council,3.0,1.0,2.0,369.0,160.2564003565711,1005500.0
Pakenham,4,h,S,C21,47.3,Eastern Victoria,17384.0,Cardinia Shire Council,4.0,2.0,2.0,593.598993361392,177.0,442000.0
Parkdale,3,u,S,Hodges,21.5,South-Eastern Metropolitan,5087.0,Kingston City Council,3.0,2.0,2.0,593.598993361392,114.0,742000.0
Pascoe Vale,3,h,S,Nelson,8.5,Northern Metropolitan,7485.0,Moreland City Council,3.0,1.0,1.0,546.0,103.0,980000.0
Pascoe Vale,3,t,PI,Barry,8.5,Northern Metropolitan,7485.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,685000.0
Pascoe Vale,2,t,S,Nelson,8.5,Northern Metropolitan,7485.0,Moreland City Council,2.0,1.0,1.0,100.0,105.0,585500.0
Point Cook,4,h,S,hockingstuart,14.7,Western Metropolitan,15542.0,Wyndham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,690000.0
Port Melbourne,3,h,S,RT,3.5,Southern Metropolitan,8648.0,Melbourne City Council,3.0,1.0,0.0,340.0,160.2564003565711,1230000.0
Port Melbourne,2,u,S,Chisholm,3.5,Southern Metropolitan,8648.0,Melbourne City Council,2.0,2.0,1.0,593.598993361392,115.0,1020000.0
Port Melbourne,3,h,SP,Marshall,3.5,Southern Metropolitan,8648.0,Melbourne City Council,3.0,2.0,0.0,593.598993361392,160.2564003565711,1265000.0
Prahran,3,h,S,Marshall,4.6,Southern Metropolitan,7717.0,Stonnington City Council,3.0,2.0,1.0,125.0,0.0,1390000.0
Prahran,3,h,S,hockingstuart,4.6,Southern Metropolitan,7717.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1100000.0
Preston,3,h,S,Nelson,8.4,Northern Metropolitan,14577.0,Darebin City Council,3.0,1.0,2.0,529.0,144.0,961000.0
Preston,3,h,S,Nelson,8.4,Northern Metropolitan,14577.0,Darebin City Council,3.0,1.0,2.0,464.0,160.2564003565711,1001000.0
Preston,3,u,S,hockingstuart,8.4,Northern Metropolitan,14577.0,Darebin City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,790000.0
Reservoir,3,h,S,Barry,12.0,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,653.0,120.0,876000.0
Reservoir,2,u,S,RW,12.0,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,560000.0
Reservoir,2,h,S,Ray,12.0,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,480000.0
Reservoir,2,h,S,Nelson,12.0,Northern Metropolitan,21650.0,Darebin City Council,2.0,2.0,2.0,593.598993361392,107.0,971000.0
Reservoir,4,h,S,HAR,12.0,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,4.0,576.0,150.0,866000.0
Reservoir,3,h,S,Ray,12.0,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,3.0,586.0,120.0,775500.0
Reservoir,4,h,S,Ray,12.0,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,2.0,743.0,160.2564003565711,920000.0
Reservoir,4,h,S,Woodards,12.0,Northern Metropolitan,21650.0,Darebin City Council,4.0,1.0,3.0,593.598993361392,145.0,1175000.0
