"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WDETPUS","199612","2863.653","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199613","36800.31","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199701","3618.223","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199702","2516.003","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199703","2869.299","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199704","2904.384","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199705","3124.838","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199706","2451.681","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199707","2992.046","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199708","3215.398","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199709","2992.895","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199710","4149.441","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199711","3271.923","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199712","2842.311","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199713","36948.441","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199801","3964.038","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199802","2539.567","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199803","2924.417","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199804","2947.403","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199805","3116.387","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199806","1618.008","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199807","3060.514","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199808","3254.707","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199809","3174.13","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199810","3530.69","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199811","2765.586","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199812","3442.939","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199813","36338.384","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199901","3774.353","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199902","2635.994","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199903","2101.248","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199904","3086.823","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199905","4080.301","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199906","2823.05","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199907","3581.451","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199908","3411.936","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199909","3042.048","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199910","2498.423","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199911","3324.716","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199912","2680.39","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","199913","37040.734","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200001","2343.487","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200002","3143.72","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200003","3297.273","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200004","3127.404","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200005","2978.414","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200006","2600.356","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200007","3177.157","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200008","3267.807","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200009","2955.604","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200010","3581.407","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200011","3501.598","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200012","3620.64","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200013","37594.866","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200101","3191.212","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200102","2697.151","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200103","2852.54","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200104","2821.007","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200105","2739.933","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200106","2891.025","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200107","3053.179","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200108","3178.69","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200109","2874.169","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200110","3046.466","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200111","2879.107","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200112","2975.426","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200113","35199.905","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200201","3255.322","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200202","2843.961","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200203","2960.789","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200204","3196.346","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200205","3161.186","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200206","3395.489","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200207","3440.226","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200208","3369.114","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200209","3312.989","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200210","3345.97","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200211","3161.171","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200212","3222.474","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200213","38665.037","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200301","3269.296","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200302","2904.744","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200303","3080.075","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200304","3035.914","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200305","2928.286","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200306","3027.764","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200307","3361.135","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200308","3309.866","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200309","3079.381","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200310","3138.89","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200311","3118.975","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200312","3274.77","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200313","37529.096","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200401","3317.861","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200402","3019.538","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200403","3124.117","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200404","3091.004","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200405","2989.193","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200406","3082.529","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200407","3416.472","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200408","3317.351","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200409","3119.416","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200410","3263.623","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200411","3074.165","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200412","3301.615","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200413","38116.883","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200501","3333.076","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200502","3055.295","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200503","3287.717","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200504","3035.547","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200505","3100.697","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200506","3173.505","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200507","3417.445","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200508","3420.414","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200509","3258.783","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200510","3245.61","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200511","3189.85","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200512","3338.477","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200513","38856.417","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200601","3421.613","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200602","3051.36","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
"WDETPUS","200603","3201.388","8","Electricity Net Generation From Wood, All Sectors","Million Kilowatthours"
