temperature,rainfall,humidity,yeild_apples
96.00,50.00,73.00,75.30
71.00,70.00,93.00,81.80
70.00,42.00,95.00,76.90
29.00,96.00,35.00,45.40
48.00,58.00,74.00,63.00
75.00,52.00,82.00,73.90
47.00,66.00,73.00,63.80
82.00,96.00,43.00,65.30
88.00,32.00,88.00,76.80
28.00,77.00,58.00,52.80
39.00,43.00,30.00,35.30
100.00,97.00,53.00,75.90
73.00,92.00,68.00,74.30
68.00,99.00,36.00,58.20
58.00,88.00,25.00,47.50
80.00,42.00,41.00,52.90
51.00,30.00,48.00,45.30
99.00,38.00,34.00,54.30
47.00,95.00,59.00,62.60
50.00,78.00,29.00,45.10
35.00,89.00,63.00,59.80
99.00,56.00,67.00,74.40
32.00,65.00,100.00,72.60
82.00,23.00,22.00,40.20
83.00,26.00,29.00,44.60
30.00,91.00,85.00,69.70
43.00,29.00,45.00,41.20
91.00,93.00,54.00,72.90
96.00,58.00,49.00,64.90
34.00,90.00,22.00,39.20
22.00,62.00,37.00,37.50
54.00,79.00,59.00,61.50
72.00,20.00,59.00,55.10
86.00,57.00,73.00,73.70
35.00,94.00,80.00,69.30
100.00,49.00,62.00,70.80
28.00,80.00,82.00,65.40
74.00,56.00,42.00,54.40
66.00,84.00,36.00,54.60
78.00,92.00,44.00,63.80
78.00,44.00,81.00,72.70
86.00,100.00,66.00,78.80
65.00,62.00,82.00,72.90
90.00,48.00,26.00,49.60
44.00,36.00,31.00,35.90
88.00,80.00,32.00,58.40
57.00,97.00,82.00,77.50
45.00,28.00,84.00,61.10
83.00,53.00,88.00,79.50
80.00,38.00,78.00,70.60
41.00,22.00,27.00,30.20
26.00,65.00,30.00,35.80
42.00,32.00,68.00,53.00
39.00,20.00,45.00,38.20
98.00,54.00,54.00,67.20
36.00,56.00,41.00,42.50
98.00,100.00,97.00,97.90
28.00,23.00,30.00,28.00
100.00,31.00,46.00,59.20
37.00,76.00,70.00,61.30
31.00,51.00,94.00,66.50
85.00,36.00,70.00,67.70
51.00,47.00,40.00,44.70
78.00,93.00,27.00,55.50
90.00,99.00,85.00,89.30
78.00,84.00,27.00,53.70
62.00,44.00,74.00,64.40
71.00,55.00,43.00,53.80
42.00,54.00,99.00,72.90
37.00,88.00,93.00,75.20
57.00,49.00,96.00,74.90
74.00,36.00,21.00,39.90
53.00,54.00,33.00,43.20
86.00,56.00,81.00,77.50
99.00,28.00,57.00,63.80
41.00,96.00,46.00,54.50
32.00,24.00,64.00,46.40
93.00,60.00,81.00,80.40
51.00,92.00,69.00,68.20
44.00,99.00,72.00,69.00
88.00,98.00,90.00,91.00
64.00,87.00,79.00,76.10
57.00,94.00,31.00,51.40
32.00,78.00,90.00,70.20
57.00,77.00,93.00,79.00
85.00,69.00,62.00,70.30
37.00,93.00,90.00,74.70
71.00,36.00,51.00,54.00
89.00,58.00,36.00,56.30
100.00,58.00,80.00,81.60
38.00,71.00,51.00,51.10
35.00,34.00,70.00,52.30
93.00,34.00,75.00,72.20
55.00,80.00,63.00,64.00
94.00,72.00,42.00,63.60
59.00,76.00,56.00,60.90
69.00,66.00,67.00,67.40
30.00,29.00,67.00,48.30
22.00,32.00,65.00,45.50
66.00,36.00,98.00,76.00
55.00,87.00,42.00,54.90
81.00,33.00,85.00,73.40
64.00,40.00,49.00,51.70
64.00,87.00,54.00,63.60
66.00,28.00,86.00,68.40
37.00,60.00,33.00,39.60
57.00,57.00,43.00,50.00
90.00,39.00,30.00,49.80
32.00,61.00,87.00,65.30
37.00,43.00,82.00,60.70
49.00,78.00,59.00,59.80
49.00,54.00,73.00,62.00
82.00,28.00,74.00,67.20
62.00,47.00,66.00,61.00
62.00,25.00,89.00,68.10
53.00,91.00,51.00,59.60
80.00,73.00,51.00,64.10
66.00,79.00,24.00,47.60
25.00,63.00,34.00,37.10
82.00,31.00,75.00,68.30
80.00,62.00,76.00,74.40
84.00,79.00,65.00,73.50
25.00,76.00,23.00,34.20
62.00,30.00,79.00,64.10
99.00,96.00,73.00,85.40
50.00,39.00,26.00,35.80
27.00,43.00,62.00,47.70
75.00,29.00,53.00,54.80
31.00,27.00,80.00,54.70
35.00,65.00,53.00,50.00
72.00,51.00,74.00,68.80
29.00,57.00,20.00,30.10
61.00,26.00,23.00,35.00
90.00,53.00,85.00,80.10
44.00,98.00,98.00,81.80
42.00,46.00,50.00,46.80
56.00,85.00,88.00,77.80
76.00,73.00,62.00,68.40
23.00,86.00,85.00,66.60
69.00,68.00,27.00,47.80
82.00,64.00,58.00,66.40
85.00,74.00,29.00,54.80
77.00,65.00,61.00,66.60
20.00,65.00,70.00,54.00
74.00,40.00,57.00,58.70
73.00,30.00,23.00,39.40
38.00,28.00,40.00,37.00
63.00,38.00,66.00,59.50
27.00,45.00,25.00,29.60
44.00,70.00,25.00,39.70
46.00,43.00,52.00,48.40
93.00,27.00,76.00,71.30
80.00,69.00,98.00,86.80
73.00,50.00,74.00,68.90
95.00,34.00,30.00,50.30
44.00,62.00,88.00,69.60
90.00,60.00,79.00,78.50
60.00,92.00,23.00,47.90
53.00,47.00,92.00,71.30
89.00,53.00,57.00,65.80
71.00,58.00,33.00,49.40
88.00,57.00,30.00,52.80
85.00,55.00,51.00,62.00
38.00,65.00,89.00,68.90
21.00,34.00,69.00,47.60
64.00,64.00,69.00,66.50
89.00,33.00,52.00,59.30
89.00,87.00,40.00,64.10
52.00,82.00,44.00,54.00
51.00,71.00,39.00,49.00
72.00,85.00,38.00,57.60
72.00,76.00,61.00,67.30
93.00,52.00,27.00,51.80
39.00,34.00,94.00,65.50
79.00,77.00,52.00,65.10
80.00,96.00,27.00,56.70
49.00,86.00,51.00,57.40
61.00,94.00,100.00,87.10
63.00,52.00,38.00,48.30
24.00,78.00,59.00,52.30
27.00,52.00,92.00,64.50
39.00,41.00,97.00,68.40
24.00,99.00,94.00,74.00
84.00,82.00,88.00,85.60
36.00,47.00,76.00,58.20
58.00,48.00,39.00,46.50
78.00,51.00,49.00,58.10
88.00,64.00,46.00,62.20
65.00,43.00,68.00,62.10
41.00,41.00,65.00,53.00
52.00,44.00,91.00,69.90
97.00,79.00,38.00,63.90
77.00,91.00,96.00,89.30
21.00,90.00,50.00,49.30
83.00,25.00,21.00,40.40
74.00,29.00,77.00,66.50
25.00,72.00,41.00,42.40
46.00,87.00,40.00,51.20
72.00,70.00,80.00,75.60
46.00,22.00,71.00,53.70
56.00,57.00,74.00,65.20
24.00,38.00,95.00,62.30
99.00,55.00,80.00,80.70
81.00,32.00,23.00,42.20
37.00,55.00,45.00,44.60
93.00,40.00,67.00,69.40
27.00,90.00,98.00,75.10
84.00,28.00,94.00,77.80
97.00,43.00,38.00,56.70
94.00,73.00,89.00,87.30
84.00,77.00,33.00,57.10
74.00,38.00,35.00,47.30
87.00,30.00,72.00,68.10
56.00,94.00,71.00,71.10
84.00,33.00,27.00,45.30
59.00,64.00,46.00,53.50
77.00,63.00,70.00,70.70
38.00,21.00,50.00,40.60
92.00,78.00,55.00,70.70
29.00,70.00,91.00,68.20
49.00,87.00,40.00,52.10
32.00,93.00,53.00,54.70
57.00,89.00,91.00,80.40
82.00,88.00,40.00,62.20
54.00,76.00,28.00,45.40
99.00,94.00,75.00,86.00
20.00,81.00,52.00,48.20
87.00,94.00,47.00,68.40
23.00,89.00,87.00,68.20
85.00,74.00,75.00,77.80
26.00,53.00,27.00,31.90
45.00,82.00,94.00,76.90
44.00,64.00,89.00,70.50
63.00,71.00,37.00,51.60
23.00,50.00,78.00,55.90
43.00,58.00,29.00,39.00
25.00,22.00,100.00,61.90
42.00,52.00,95.00,70.50
77.00,78.00,46.00,61.70
65.00,50.00,67.00,63.00
74.00,94.00,44.00,63.00
75.00,93.00,28.00,55.10
66.00,100.00,66.00,72.80
85.00,51.00,67.00,69.20
36.00,94.00,58.00,58.60
46.00,63.00,78.00,65.40
52.00,97.00,83.00,76.50
86.00,58.00,50.00,62.40
38.00,37.00,57.00,47.30
49.00,75.00,55.00,57.20
64.00,89.00,60.00,67.00
89.00,26.00,25.00,44.40
26.00,30.00,53.00,40.30
61.00,74.00,62.00,64.10
69.00,64.00,53.00,60.00
71.00,38.00,81.00,69.40
76.00,53.00,34.00,50.40
92.00,95.00,70.00,81.60
43.00,93.00,56.00,59.50
35.00,82.00,89.00,71.40
49.00,47.00,60.00,54.10
43.00,34.00,87.00,63.20
32.00,48.00,51.00,44.70
54.00,80.00,71.00,67.70
77.00,38.00,45.00,53.20
99.00,20.00,59.00,63.20
33.00,76.00,41.00,45.60
22.00,84.00,98.00,72.40
68.00,29.00,23.00,37.70
34.00,91.00,42.00,49.40
68.00,22.00,87.00,68.30
79.00,72.00,25.00,50.60
81.00,68.00,34.00,54.90
76.00,94.00,53.00,68.10
31.00,90.00,25.00,39.80
69.00,30.00,92.00,72.70
53.00,85.00,84.00,74.90
45.00,68.00,39.00,46.60
93.00,96.00,93.00,93.60
82.00,21.00,48.00,52.80
45.00,95.00,70.00,67.50
80.00,24.00,23.00,40.30
77.00,87.00,88.00,84.50
89.00,64.00,44.00,61.50
88.00,30.00,85.00,74.90
57.00,23.00,88.00,65.70
79.00,94.00,87.00,86.00
57.00,91.00,30.00,50.30
97.00,32.00,70.00,70.50
42.00,63.00,66.00,58.20
52.00,22.00,100.00,70.00
83.00,26.00,54.00,57.10
76.00,87.00,91.00,85.70
95.00,48.00,23.00,49.60
99.00,40.00,88.00,81.70
95.00,29.00,54.00,61.30
64.00,94.00,27.00,51.50
76.00,99.00,96.00,90.60
52.00,20.00,50.00,44.60
72.00,20.00,93.00,72.10
70.00,66.00,62.00,65.20
77.00,89.00,84.00,82.90
75.00,40.00,58.00,59.50
71.00,70.00,40.00,55.30
36.00,85.00,53.00,54.30
69.00,72.00,57.00,63.60
40.00,68.00,25.00,38.10
96.00,57.00,48.00,64.20
54.00,29.00,79.00,61.50
33.00,65.00,42.00,43.90
65.00,58.00,23.00,42.60
51.00,87.00,30.00,47.70
61.00,57.00,44.00,51.70
65.00,78.00,24.00,47.10
93.00,66.00,69.00,75.60
75.00,32.00,32.00,44.90
44.00,92.00,43.00,53.10
90.00,29.00,47.00,56.30
100.00,36.00,34.00,54.20
49.00,32.00,77.00,59.60
87.00,73.00,53.00,67.20
48.00,42.00,85.00,65.30
48.00,63.00,78.00,66.00
53.00,67.00,60.00,59.30
34.00,33.00,71.00,52.30
100.00,26.00,77.00,73.70
45.00,75.00,73.00,65.00
45.00,61.00,73.00,62.20
33.00,98.00,53.00,56.00
87.00,45.00,61.00,65.60
64.00,48.00,73.00,65.30
68.00,63.00,63.00,64.50
50.00,39.00,68.00,56.80
96.00,72.00,23.00,54.70
25.00,38.00,28.00,29.10
36.00,25.00,89.00,60.30
87.00,76.00,25.00,53.80
98.00,50.00,40.00,59.40
31.00,37.00,47.00,40.20
98.00,98.00,85.00,91.50
93.00,81.00,94.00,91.10
95.00,39.00,92.00,82.30
88.00,99.00,25.00,58.70
85.00,44.00,34.00,51.30
80.00,36.00,51.00,56.70
64.00,55.00,73.00,66.70
74.00,51.00,75.00,69.90
29.00,50.00,25.00,31.20
36.00,50.00,58.00,49.80
59.00,95.00,96.00,84.70
66.00,96.00,43.00,60.50
60.00,45.00,39.00,46.50
69.00,87.00,36.00,56.10
20.00,65.00,89.00,63.50
88.00,33.00,20.00,43.00
94.00,52.00,91.00,84.10
36.00,91.00,39.00,48.50
43.00,70.00,36.00,44.90
84.00,59.00,53.00,63.50
32.00,72.00,63.00,55.50
96.00,24.00,36.00,51.60
51.00,36.00,75.00,60.00
100.00,87.00,82.00,88.40
97.00,71.00,61.00,73.80
81.00,35.00,20.00,41.30
98.00,36.00,79.00,76.10
97.00,47.00,77.00,77.00
98.00,39.00,39.00,56.70
88.00,41.00,21.00,45.10
44.00,97.00,69.00,67.10
36.00,98.00,59.00,59.90
21.00,58.00,77.00,56.40
96.00,82.00,55.00,72.70
41.00,40.00,36.00,38.30
94.00,100.00,64.00,80.20
66.00,20.00,20.00,33.80
25.00,21.00,64.00,43.70
53.00,30.00,86.00,64.90
65.00,27.00,23.00,36.40
93.00,61.00,79.00,79.60
93.00,85.00,33.00,61.40
22.00,89.00,29.00,38.90
83.00,79.00,56.00,68.70
69.00,95.00,67.00,73.20
57.00,41.00,71.00,60.80
31.00,46.00,63.00,50.00
62.00,24.00,84.00,65.40
68.00,69.00,98.00,83.20
86.00,81.00,74.00,79.00
67.00,90.00,98.00,87.10
24.00,40.00,97.00,63.70
98.00,65.00,81.00,82.90
91.00,23.00,41.00,52.40
75.00,88.00,62.00,71.10
52.00,40.00,69.00,58.10
87.00,87.00,46.00,66.50
33.00,42.00,44.00,40.30
25.00,31.00,68.00,47.70
30.00,36.00,61.00,46.70
75.00,66.00,45.00,58.20
30.00,76.00,48.00,48.20
59.00,59.00,94.00,76.50
36.00,57.00,68.00,56.20
59.00,50.00,39.00,47.20
70.00,73.00,61.00,66.10
30.00,27.00,87.00,57.90
83.00,25.00,80.00,69.90
81.00,80.00,98.00,89.30
43.00,75.00,44.00,49.90
66.00,97.00,64.00,71.20
49.00,28.00,40.00,40.30
20.00,38.00,48.00,37.60
23.00,85.00,40.00,43.90
99.00,26.00,23.00,46.40
46.00,79.00,94.00,76.60
47.00,76.00,76.00,67.30
52.00,69.00,59.00,58.90
61.00,67.00,24.00,43.70
66.00,36.00,62.00,58.00
60.00,36.00,50.00,50.20
88.00,88.00,88.00,88.00
73.00,46.00,77.00,69.60
59.00,95.00,85.00,79.20
43.00,71.00,36.00,45.10
35.00,42.00,92.00,64.90
76.00,83.00,22.00,50.40
94.00,62.00,37.00,59.10
52.00,65.00,68.00,62.60
86.00,93.00,95.00,91.90
28.00,33.00,20.00,25.00
64.00,90.00,39.00,56.70
70.00,63.00,34.00,50.60
29.00,67.00,26.00,35.10
48.00,100.00,92.00,80.40
26.00,79.00,57.00,52.10
72.00,83.00,96.00,86.20
99.00,53.00,97.00,88.80
22.00,62.00,40.00,39.00
76.00,52.00,76.00,71.20
41.00,88.00,43.00,51.40
69.00,52.00,21.00,41.60
60.00,28.00,96.00,71.60
71.00,73.00,43.00,57.40
79.00,61.00,83.00,77.40
69.00,70.00,64.00,66.70
100.00,62.00,71.00,77.90
89.00,90.00,94.00,91.70
53.00,60.00,96.00,75.90
90.00,88.00,100.00,94.60
56.00,94.00,80.00,75.60
67.00,31.00,57.00,54.80
51.00,63.00,56.00,55.90
84.00,74.00,25.00,52.50
31.00,34.00,68.00,50.10
53.00,75.00,62.00,61.90
94.00,89.00,55.00,73.50
88.00,43.00,58.00,64.00
36.00,73.00,57.00,53.90
26.00,47.00,81.00,57.70
78.00,30.00,95.00,76.90
41.00,44.00,58.00,50.10
47.00,29.00,24.00,31.90
65.00,26.00,32.00,40.70
51.00,97.00,24.00,46.70
21.00,50.00,99.00,65.80
35.00,22.00,47.00,38.40
96.00,93.00,50.00,72.40
71.00,26.00,98.00,75.50
22.00,26.00,93.00,58.30
93.00,38.00,49.00,60.00
91.00,63.00,92.00,85.90
40.00,28.00,61.00,48.10
68.00,60.00,66.00,65.40
49.00,33.00,51.00,46.80
62.00,73.00,82.00,74.20
84.00,40.00,80.00,73.20
100.00,30.00,100.00,86.00
88.00,81.00,45.00,65.10
54.00,23.00,49.00,45.30
23.00,98.00,89.00,71.00
53.00,40.00,100.00,73.90
96.00,62.00,44.00,63.20
27.00,69.00,84.00,63.90
29.00,41.00,53.00,43.40
79.00,61.00,21.00,46.40
85.00,38.00,56.00,61.10
40.00,44.00,32.00,36.80
86.00,31.00,68.00,66.00
86.00,82.00,57.00,70.70
92.00,84.00,72.00,80.40
37.00,40.00,66.00,52.10
88.00,74.00,79.00,80.70
90.00,87.00,29.00,58.90
49.00,80.00,40.00,50.70
54.00,66.00,94.00,76.40
86.00,67.00,68.00,73.20
83.00,51.00,52.00,61.10
100.00,54.00,29.00,55.30
88.00,88.00,75.00,81.50
35.00,85.00,39.00,47.00
95.00,24.00,86.00,76.30
64.00,37.00,44.00,48.60
22.00,97.00,22.00,37.00
92.00,36.00,20.00,44.80
53.00,58.00,54.00,54.50
33.00,93.00,64.00,60.50
80.00,92.00,84.00,84.40
25.00,28.00,77.00,51.60
96.00,68.00,89.00,86.90
96.00,38.00,45.00,58.90
42.00,94.00,90.00,76.40
100.00,27.00,78.00,74.40
83.00,60.00,73.00,73.40
25.00,63.00,66.00,53.10
68.00,76.00,46.00,58.60
69.00,53.00,21.00,41.80
23.00,34.00,75.00,51.20
85.00,74.00,47.00,63.80
30.00,33.00,88.00,59.60
37.00,74.00,39.00,45.40
59.00,28.00,91.00,68.80
72.00,81.00,65.00,70.30
93.00,53.00,98.00,87.50
52.00,73.00,65.00,62.70
36.00,58.00,41.00,42.90
57.00,66.00,32.00,46.30
60.00,28.00,23.00,35.10
96.00,46.00,38.00,57.00
60.00,54.00,63.00,60.30
31.00,60.00,54.00,48.30
76.00,27.00,20.00,38.20
67.00,38.00,84.00,69.70
59.00,61.00,59.00,59.40
27.00,42.00,84.00,58.50
79.00,36.00,85.00,73.40
45.00,50.00,94.00,70.50
40.00,35.00,30.00,34.00
63.00,91.00,90.00,82.10
57.00,67.00,38.00,49.50
65.00,74.00,66.00,67.30
31.00,23.00,38.00,32.90
100.00,85.00,51.00,72.50
51.00,67.00,86.00,71.70
41.00,86.00,48.00,53.50
100.00,41.00,57.00,66.70
28.00,82.00,64.00,56.80
75.00,88.00,27.00,53.60
70.00,25.00,92.00,72.00
44.00,63.00,97.00,74.30
78.00,21.00,95.00,75.10
99.00,27.00,42.00,56.10
66.00,35.00,21.00,37.30
98.00,60.00,72.00,77.40
47.00,33.00,85.00,63.20
72.00,25.00,55.00,54.10
97.00,50.00,80.00,79.10
51.00,32.00,57.00,50.20
75.00,41.00,97.00,79.20
40.00,71.00,79.00,65.70
52.00,61.00,24.00,39.80
72.00,34.00,61.00,58.90
39.00,94.00,84.00,72.50
100.00,34.00,64.00,68.80
78.00,98.00,32.00,59.00
91.00,62.00,48.00,63.70
41.00,30.00,98.00,67.30
51.00,24.00,85.00,62.60
52.00,39.00,25.00,35.90
38.00,49.00,69.00,55.70
68.00,63.00,70.00,68.00
20.00,35.00,100.00,63.00
31.00,36.00,78.00,55.50
29.00,32.00,87.00,58.60
26.00,31.00,25.00,26.50
77.00,46.00,38.00,51.30
33.00,82.00,65.00,58.80
61.00,77.00,62.00,64.70
55.00,77.00,97.00,80.40
82.00,23.00,87.00,72.70
28.00,48.00,27.00,31.50
71.00,44.00,74.00,67.10
36.00,55.00,75.00,59.30
92.00,66.00,23.00,52.30
36.00,84.00,31.00,43.10
97.00,69.00,34.00,59.90
65.00,59.00,61.00,61.80
36.00,67.00,82.00,65.20
86.00,35.00,20.00,42.80
66.00,29.00,68.00,59.60
33.00,67.00,35.00,40.80
33.00,63.00,86.00,65.50
45.00,47.00,63.00,54.40
94.00,57.00,89.00,84.10
51.00,21.00,73.00,56.00
60.00,57.00,51.00,54.90
24.00,36.00,35.00,31.90
75.00,48.00,55.00,59.60
46.00,38.00,50.00,46.40
54.00,93.00,67.00,68.30
28.00,71.00,44.00,44.60
22.00,37.00,47.00,37.50
35.00,56.00,42.00,42.70
69.00,24.00,83.00,67.00
23.00,100.00,27.00,40.40
98.00,27.00,25.00,47.30
61.00,63.00,36.00,48.90
97.00,79.00,38.00,63.90
88.00,60.00,63.00,69.90
77.00,49.00,100.00,82.90
25.00,24.00,27.00,25.80
66.00,51.00,52.00,56.00
49.00,47.00,77.00,62.60
66.00,37.00,51.00,52.70
24.00,68.00,31.00,36.30
52.00,27.00,90.00,66.00
20.00,55.00,66.00,50.00
44.00,84.00,78.00,69.00
82.00,56.00,48.00,59.80
77.00,47.00,68.00,66.50
56.00,55.00,89.00,72.30
99.00,93.00,52.00,74.30
35.00,52.00,47.00,44.40
100.00,51.00,76.00,78.20
64.00,33.00,84.00,67.80
52.00,91.00,50.00,58.80
59.00,45.00,99.00,76.20
90.00,87.00,100.00,94.40
31.00,85.00,53.00,52.80
78.00,36.00,75.00,68.10
53.00,34.00,45.00,45.20
73.00,98.00,71.00,77.00
26.00,85.00,64.00,56.80
52.00,32.00,73.00,58.50
76.00,33.00,60.00,59.40
98.00,100.00,50.00,74.40
30.00,38.00,54.00,43.60
69.00,43.00,70.00,64.30
84.00,78.00,40.00,60.80
72.00,49.00,60.00,61.40
78.00,30.00,53.00,55.90
97.00,82.00,94.00,92.50
74.00,60.00,47.00,57.70
48.00,54.00,50.00,50.20
94.00,98.00,61.00,78.30
36.00,51.00,80.00,61.00
75.00,30.00,45.00,51.00
60.00,35.00,32.00,41.00
96.00,83.00,40.00,65.40
95.00,72.00,31.00,58.40
73.00,92.00,77.00,78.80
60.00,21.00,83.00,63.70
53.00,64.00,86.00,71.70
88.00,26.00,34.00,48.60
84.00,78.00,78.00,79.80
35.00,46.00,39.00,39.20
60.00,45.00,34.00,44.00
32.00,90.00,74.00,64.60
59.00,90.00,36.00,53.70
39.00,31.00,28.00,31.90
67.00,67.00,62.00,64.50
54.00,54.00,24.00,39.00
34.00,72.00,97.00,73.10
42.00,41.00,21.00,31.30
68.00,60.00,46.00,55.40
42.00,100.00,75.00,70.10
67.00,74.00,49.00,59.40
67.00,40.00,88.00,72.10
20.00,92.00,61.00,54.90
21.00,79.00,23.00,33.60
27.00,21.00,61.00,42.80
88.00,52.00,95.00,84.30
76.00,40.00,33.00,47.30
62.00,95.00,56.00,65.60
49.00,95.00,30.00,48.70
82.00,57.00,45.00,58.50
85.00,35.00,50.00,57.50
22.00,24.00,99.00,60.90
45.00,29.00,60.00,49.30
31.00,50.00,29.00,33.80
21.00,85.00,54.00,50.30
32.00,72.00,70.00,59.00
33.00,70.00,56.00,51.90
44.00,79.00,51.00,54.50
56.00,21.00,41.00,41.50
83.00,88.00,69.00,77.00
74.00,64.00,76.00,73.00
37.00,64.00,94.00,70.90
30.00,65.00,45.00,44.50
29.00,93.00,81.00,67.80
80.00,94.00,62.00,73.80
71.00,25.00,23.00,37.80
87.00,79.00,65.00,74.40
68.00,34.00,55.00,54.70
99.00,37.00,23.00,48.60
66.00,89.00,61.00,68.10
100.00,35.00,88.00,81.00
50.00,50.00,53.00,51.50
68.00,42.00,44.00,50.80
58.00,76.00,86.00,75.60
49.00,29.00,80.00,60.50
55.00,35.00,95.00,71.00
81.00,82.00,43.00,62.20
25.00,95.00,78.00,65.50
60.00,42.00,53.00,52.90
32.00,100.00,82.00,70.60
55.00,88.00,76.00,72.10
86.00,61.00,27.00,51.50
41.00,92.00,24.00,42.70
41.00,28.00,58.00,46.90
34.00,63.00,31.00,38.30
57.00,28.00,44.00,44.70
80.00,75.00,82.00,80.00
74.00,59.00,59.00,63.50
42.00,71.00,92.00,72.80
28.00,94.00,42.00,48.20
68.00,55.00,36.00,49.40
22.00,50.00,48.00,40.60
20.00,53.00,99.00,66.10
99.00,26.00,68.00,68.90
78.00,99.00,57.00,71.70
42.00,34.00,50.00,44.40
37.00,96.00,59.00,59.80
73.00,95.00,78.00,79.90
72.00,71.00,65.00,68.30
33.00,87.00,85.00,69.80
97.00,99.00,97.00,97.40
58.00,66.00,82.00,71.60
55.00,67.00,28.00,43.90
34.00,32.00,41.00,37.10
61.00,21.00,83.00,64.00
23.00,28.00,85.00,55.00
46.00,47.00,68.00,57.20
68.00,99.00,54.00,67.20
24.00,56.00,48.00,42.40
51.00,28.00,67.00,54.40
37.00,100.00,49.00,55.60
27.00,79.00,40.00,43.90
68.00,42.00,52.00,54.80
51.00,31.00,21.00,32.00
65.00,87.00,20.00,46.90
82.00,70.00,43.00,60.10
29.00,44.00,64.00,49.50
82.00,47.00,51.00,59.50
53.00,33.00,58.00,51.50
42.00,29.00,78.00,57.40
80.00,22.00,88.00,72.40
32.00,24.00,80.00,54.40
21.00,45.00,95.00,62.80
83.00,74.00,59.00,69.20
24.00,71.00,23.00,32.90
57.00,68.00,56.00,58.70
56.00,85.00,70.00,68.80
53.00,74.00,35.00,48.20
86.00,81.00,77.00,80.50
59.00,92.00,24.00,48.10
90.00,100.00,73.00,83.50
60.00,67.00,47.00,54.90
52.00,37.00,47.00,46.50
28.00,48.00,70.00,53.00
99.00,45.00,66.00,71.70
53.00,88.00,98.00,82.50
73.00,94.00,53.00,67.20
89.00,68.00,100.00,90.30
68.00,35.00,86.00,70.40
29.00,46.00,37.00,36.40
75.00,22.00,59.00,56.40
29.00,75.00,34.00,40.70
63.00,66.00,54.00,59.10
62.00,94.00,85.00,79.90
63.00,40.00,63.00,58.40
31.00,54.00,41.00,40.60
83.00,56.00,20.00,46.10
62.00,45.00,65.00,60.10
47.00,40.00,77.00,60.60
23.00,85.00,24.00,35.90
95.00,40.00,75.00,74.00
25.00,92.00,34.00,42.90
44.00,60.00,76.00,63.20
50.00,51.00,78.00,64.20
66.00,97.00,33.00,55.70
62.00,63.00,78.00,70.20
79.00,39.00,41.00,52.00
42.00,25.00,100.00,67.60
52.00,86.00,48.00,56.80
88.00,55.00,32.00,53.40
63.00,90.00,44.00,58.90
99.00,47.00,86.00,82.10
48.00,79.00,87.00,73.70
100.00,64.00,66.00,75.80
49.00,94.00,60.00,63.50
78.00,64.00,69.00,70.70
79.00,87.00,66.00,74.10
77.00,20.00,35.00,44.60
96.00,50.00,29.00,53.30
35.00,38.00,49.00,42.60
34.00,91.00,27.00,41.90
95.00,32.00,21.00,45.40
98.00,53.00,50.00,65.00
38.00,97.00,76.00,68.80
38.00,43.00,58.00,49.00
90.00,96.00,66.00,79.20
58.00,91.00,97.00,84.10
74.00,42.00,52.00,56.60
61.00,70.00,33.00,48.80
68.00,44.00,78.00,68.20
65.00,46.00,26.00,41.70
56.00,80.00,91.00,78.30
70.00,86.00,47.00,61.70
21.00,83.00,36.00,40.90
80.00,25.00,95.00,76.50
32.00,44.00,99.00,67.90
61.00,41.00,81.00,67.00
70.00,54.00,53.00,58.30
88.00,100.00,84.00,88.40
49.00,60.00,69.00,61.20
28.00,37.00,25.00,28.30
64.00,23.00,97.00,72.30
41.00,73.00,41.00,47.40
50.00,66.00,47.00,51.70
93.00,57.00,55.00,66.80
37.00,89.00,62.00,59.90
87.00,63.00,22.00,49.70
68.00,22.00,63.00,56.30
71.00,76.00,88.00,80.50
40.00,68.00,33.00,42.10
94.00,73.00,41.00,63.30
44.00,54.00,76.00,62.00
69.00,74.00,69.00,70.00
28.00,68.00,78.00,61.00
69.00,96.00,90.00,84.90
34.00,80.00,40.00,46.20
76.00,26.00,100.00,78.00
20.00,64.00,68.00,52.80
59.00,88.00,61.00,65.80
49.00,28.00,70.00,55.30
35.00,76.00,90.00,70.70
50.00,87.00,46.00,55.40
37.00,85.00,34.00,45.10
31.00,87.00,96.00,74.70
54.00,72.00,54.00,57.60
41.00,86.00,35.00,47.00
50.00,74.00,99.00,79.30
79.00,72.00,93.00,84.60
37.00,91.00,86.00,72.30
99.00,82.00,89.00,90.60
99.00,93.00,45.00,70.80
34.00,62.00,46.00,45.60
63.00,68.00,65.00,65.00
56.00,51.00,39.00,46.50
40.00,93.00,85.00,73.10
59.00,63.00,49.00,54.80
100.00,63.00,30.00,57.60
77.00,74.00,82.00,78.90
22.00,67.00,26.00,33.00
73.00,82.00,35.00,55.80
69.00,27.00,52.00,52.10
82.00,84.00,53.00,67.90
84.00,22.00,22.00,40.60
96.00,87.00,86.00,89.20
56.00,76.00,30.00,47.00
24.00,25.00,67.00,45.70
81.00,54.00,20.00,45.10
23.00,66.00,36.00,38.10
47.00,62.00,100.00,76.50
42.00,58.00,24.00,36.20
63.00,47.00,68.00,62.30
54.00,21.00,82.00,61.40
32.00,20.00,63.00,45.10
76.00,76.00,29.00,52.50
64.00,24.00,55.00,51.50
31.00,64.00,56.00,50.10
40.00,66.00,32.00,41.20
49.00,94.00,71.00,69.00
