temperature,rainfall,humidity
88.00,74.00,79.00
90.00,87.00,29.00
49.00,80.00,40.00
54.00,66.00,94.00
86.00,67.00,68.00
83.00,51.00,52.00
100.00,54.00,29.00
88.00,88.00,75.00
35.00,85.00,39.00
95.00,24.00,86.00
64.00,37.00,44.00
22.00,97.00,22.00
92.00,36.00,20.00
53.00,58.00,54.00
33.00,93.00,64.00
80.00,92.00,84.00
25.00,28.00,77.00
96.00,68.00,89.00
96.00,38.00,45.00
42.00,94.00,90.00
100.00,27.00,78.00
83.00,60.00,73.00
25.00,63.00,66.00
68.00,76.00,46.00
69.00,53.00,21.00
23.00,34.00,75.00
85.00,74.00,47.00
30.00,33.00,88.00
37.00,74.00,39.00
59.00,28.00,91.00
72.00,81.00,65.00
93.00,53.00,98.00
52.00,73.00,65.00
36.00,58.00,41.00
57.00,66.00,32.00
60.00,28.00,23.00
96.00,46.00,38.00
60.00,54.00,63.00
31.00,60.00,54.00
76.00,27.00,20.00
67.00,38.00,84.00
59.00,61.00,59.00
27.00,42.00,84.00
79.00,36.00,85.00
45.00,50.00,94.00
40.00,35.00,30.00
63.00,91.00,90.00
57.00,67.00,38.00
65.00,74.00,66.00
31.00,23.00,38.00
100.00,85.00,51.00
51.00,67.00,86.00
41.00,86.00,48.00
100.00,41.00,57.00
28.00,82.00,64.00
75.00,88.00,27.00
70.00,25.00,92.00
44.00,63.00,97.00
78.00,21.00,95.00
99.00,27.00,42.00
66.00,35.00,21.00
98.00,60.00,72.00
47.00,33.00,85.00
72.00,25.00,55.00
97.00,50.00,80.00
51.00,32.00,57.00
75.00,41.00,97.00
40.00,71.00,79.00
52.00,61.00,24.00
72.00,34.00,61.00
39.00,94.00,84.00
100.00,34.00,64.00
78.00,98.00,32.00
91.00,62.00,48.00
41.00,30.00,98.00
51.00,24.00,85.00
52.00,39.00,25.00
38.00,49.00,69.00
68.00,63.00,70.00
20.00,35.00,100.00
31.00,36.00,78.00
29.00,32.00,87.00
26.00,31.00,25.00
77.00,46.00,38.00
33.00,82.00,65.00
61.00,77.00,62.00
55.00,77.00,97.00
82.00,23.00,87.00
28.00,48.00,27.00
71.00,44.00,74.00
36.00,55.00,75.00
92.00,66.00,23.00
36.00,84.00,31.00
97.00,69.00,34.00
65.00,59.00,61.00
36.00,67.00,82.00
86.00,35.00,20.00
66.00,29.00,68.00
33.00,67.00,35.00
33.00,63.00,86.00
45.00,47.00,63.00
94.00,57.00,89.00
51.00,21.00,73.00
60.00,57.00,51.00
24.00,36.00,35.00
75.00,48.00,55.00
46.00,38.00,50.00
54.00,93.00,67.00
28.00,71.00,44.00
22.00,37.00,47.00
35.00,56.00,42.00
69.00,24.00,83.00
23.00,100.00,27.00
98.00,27.00,25.00
61.00,63.00,36.00
97.00,79.00,38.00
88.00,60.00,63.00
77.00,49.00,100.00
25.00,24.00,27.00
66.00,51.00,52.00
49.00,47.00,77.00
66.00,37.00,51.00
24.00,68.00,31.00
52.00,27.00,90.00
20.00,55.00,66.00
44.00,84.00,78.00
82.00,56.00,48.00
77.00,47.00,68.00
56.00,55.00,89.00
99.00,93.00,52.00
35.00,52.00,47.00
100.00,51.00,76.00
64.00,33.00,84.00
52.00,91.00,50.00
59.00,45.00,99.00
90.00,87.00,100.00
31.00,85.00,53.00
78.00,36.00,75.00
53.00,34.00,45.00
73.00,98.00,71.00
26.00,85.00,64.00
52.00,32.00,73.00
76.00,33.00,60.00
98.00,100.00,50.00
30.00,38.00,54.00
69.00,43.00,70.00
84.00,78.00,40.00
72.00,49.00,60.00
78.00,30.00,53.00
97.00,82.00,94.00
74.00,60.00,47.00
48.00,54.00,50.00
94.00,98.00,61.00
36.00,51.00,80.00
75.00,30.00,45.00
60.00,35.00,32.00
96.00,83.00,40.00
95.00,72.00,31.00
73.00,92.00,77.00
60.00,21.00,83.00
53.00,64.00,86.00
88.00,26.00,34.00
84.00,78.00,78.00
35.00,46.00,39.00
60.00,45.00,34.00
32.00,90.00,74.00
59.00,90.00,36.00
39.00,31.00,28.00
67.00,67.00,62.00
54.00,54.00,24.00
34.00,72.00,97.00
42.00,41.00,21.00
68.00,60.00,46.00
42.00,100.00,75.00
67.00,74.00,49.00
67.00,40.00,88.00
20.00,92.00,61.00
21.00,79.00,23.00
27.00,21.00,61.00
88.00,52.00,95.00
76.00,40.00,33.00
62.00,95.00,56.00
49.00,95.00,30.00
82.00,57.00,45.00
85.00,35.00,50.00
22.00,24.00,99.00
45.00,29.00,60.00
31.00,50.00,29.00
21.00,85.00,54.00
32.00,72.00,70.00
33.00,70.00,56.00
44.00,79.00,51.00
56.00,21.00,41.00
83.00,88.00,69.00
74.00,64.00,76.00
37.00,64.00,94.00
30.00,65.00,45.00
29.00,93.00,81.00
80.00,94.00,62.00
71.00,25.00,23.00
87.00,79.00,65.00
68.00,34.00,55.00
99.00,37.00,23.00
66.00,89.00,61.00
100.00,35.00,88.00
50.00,50.00,53.00
68.00,42.00,44.00
58.00,76.00,86.00
49.00,29.00,80.00
55.00,35.00,95.00
81.00,82.00,43.00
25.00,95.00,78.00
60.00,42.00,53.00
32.00,100.00,82.00
55.00,88.00,76.00
86.00,61.00,27.00
41.00,92.00,24.00
41.00,28.00,58.00
34.00,63.00,31.00
57.00,28.00,44.00
80.00,75.00,82.00
74.00,59.00,59.00
42.00,71.00,92.00
28.00,94.00,42.00
68.00,55.00,36.00
22.00,50.00,48.00
20.00,53.00,99.00
99.00,26.00,68.00
78.00,99.00,57.00
42.00,34.00,50.00
37.00,96.00,59.00
73.00,95.00,78.00
72.00,71.00,65.00
33.00,87.00,85.00
97.00,99.00,97.00
58.00,66.00,82.00
55.00,67.00,28.00
34.00,32.00,41.00
61.00,21.00,83.00
23.00,28.00,85.00
46.00,47.00,68.00
68.00,99.00,54.00
24.00,56.00,48.00
51.00,28.00,67.00
37.00,100.00,49.00
27.00,79.00,40.00
68.00,42.00,52.00
51.00,31.00,21.00
65.00,87.00,20.00
82.00,70.00,43.00
29.00,44.00,64.00
82.00,47.00,51.00
53.00,33.00,58.00
42.00,29.00,78.00
80.00,22.00,88.00
32.00,24.00,80.00
21.00,45.00,95.00
83.00,74.00,59.00
24.00,71.00,23.00
57.00,68.00,56.00
56.00,85.00,70.00
53.00,74.00,35.00
86.00,81.00,77.00
59.00,92.00,24.00
90.00,100.00,73.00
60.00,67.00,47.00
52.00,37.00,47.00
28.00,48.00,70.00
99.00,45.00,66.00
53.00,88.00,98.00
73.00,94.00,53.00
89.00,68.00,100.00
68.00,35.00,86.00
29.00,46.00,37.00
75.00,22.00,59.00
29.00,75.00,34.00
63.00,66.00,54.00
62.00,94.00,85.00
63.00,40.00,63.00
31.00,54.00,41.00
83.00,56.00,20.00
62.00,45.00,65.00
47.00,40.00,77.00
23.00,85.00,24.00
95.00,40.00,75.00
25.00,92.00,34.00
44.00,60.00,76.00
50.00,51.00,78.00
66.00,97.00,33.00
62.00,63.00,78.00
79.00,39.00,41.00
42.00,25.00,100.00
52.00,86.00,48.00
88.00,55.00,32.00
63.00,90.00,44.00
99.00,47.00,86.00
48.00,79.00,87.00
100.00,64.00,66.00
49.00,94.00,60.00
78.00,64.00,69.00
79.00,87.00,66.00
77.00,20.00,35.00
96.00,50.00,29.00
35.00,38.00,49.00
34.00,91.00,27.00
95.00,32.00,21.00
98.00,53.00,50.00
38.00,97.00,76.00
38.00,43.00,58.00
90.00,96.00,66.00
58.00,91.00,97.00
74.00,42.00,52.00
61.00,70.00,33.00
68.00,44.00,78.00
65.00,46.00,26.00
56.00,80.00,91.00
70.00,86.00,47.00
21.00,83.00,36.00
80.00,25.00,95.00
32.00,44.00,99.00
61.00,41.00,81.00
70.00,54.00,53.00
88.00,100.00,84.00
49.00,60.00,69.00
28.00,37.00,25.00
64.00,23.00,97.00
41.00,73.00,41.00
50.00,66.00,47.00
93.00,57.00,55.00
37.00,89.00,62.00
87.00,63.00,22.00
68.00,22.00,63.00
71.00,76.00,88.00
40.00,68.00,33.00
94.00,73.00,41.00
44.00,54.00,76.00
69.00,74.00,69.00
28.00,68.00,78.00
69.00,96.00,90.00
34.00,80.00,40.00
76.00,26.00,100.00
20.00,64.00,68.00
59.00,88.00,61.00
49.00,28.00,70.00
35.00,76.00,90.00
50.00,87.00,46.00
37.00,85.00,34.00
31.00,87.00,96.00
54.00,72.00,54.00
41.00,86.00,35.00
50.00,74.00,99.00
79.00,72.00,93.00
37.00,91.00,86.00
99.00,82.00,89.00
99.00,93.00,45.00
34.00,62.00,46.00
63.00,68.00,65.00
56.00,51.00,39.00
40.00,93.00,85.00
59.00,63.00,49.00
100.00,63.00,30.00
77.00,74.00,82.00
22.00,67.00,26.00
73.00,82.00,35.00
69.00,27.00,52.00
82.00,84.00,53.00
84.00,22.00,22.00
96.00,87.00,86.00
56.00,76.00,30.00
24.00,25.00,67.00
81.00,54.00,20.00
23.00,66.00,36.00
47.00,62.00,100.00
42.00,58.00,24.00
63.00,47.00,68.00
54.00,21.00,82.00
32.00,20.00,63.00
76.00,76.00,29.00
64.00,24.00,55.00
31.00,64.00,56.00
40.00,66.00,32.00
49.00,94.00,71.00
49.00,64.00,87.00
28.00,100.00,57.00
48.00,84.00,72.00
40.00,74.00,20.00
49.00,50.00,73.00
80.00,73.00,46.00
33.00,92.00,26.00
88.00,81.00,58.00
35.00,99.00,75.00
39.00,62.00,52.00
67.00,44.00,71.00
31.00,45.00,40.00
60.00,49.00,59.00
41.00,49.00,29.00
98.00,59.00,74.00
59.00,84.00,85.00
99.00,47.00,48.00
89.00,92.00,66.00
52.00,42.00,63.00
63.00,44.00,86.00
45.00,98.00,93.00
52.00,67.00,74.00
74.00,37.00,39.00
64.00,63.00,24.00
87.00,97.00,60.00
39.00,88.00,75.00
26.00,54.00,69.00
41.00,23.00,53.00
53.00,48.00,34.00
74.00,58.00,54.00
32.00,47.00,47.00
49.00,35.00,26.00
97.00,46.00,47.00
35.00,33.00,89.00
25.00,99.00,57.00
89.00,37.00,56.00
43.00,37.00,24.00
48.00,43.00,40.00
27.00,92.00,69.00
58.00,84.00,81.00
70.00,100.00,84.00
40.00,29.00,68.00
97.00,38.00,84.00
87.00,39.00,84.00
39.00,38.00,84.00
70.00,56.00,37.00
91.00,65.00,50.00
91.00,56.00,55.00
45.00,49.00,49.00
94.00,26.00,66.00
25.00,62.00,28.00
40.00,93.00,96.00
40.00,76.00,32.00
78.00,42.00,87.00
83.00,78.00,59.00
74.00,91.00,65.00
21.00,99.00,24.00
78.00,25.00,29.00
82.00,97.00,22.00
74.00,99.00,40.00
54.00,28.00,60.00
72.00,92.00,38.00
34.00,78.00,98.00
42.00,27.00,23.00
48.00,32.00,66.00
98.00,86.00,86.00
75.00,70.00,68.00
87.00,34.00,95.00
53.00,65.00,73.00
84.00,61.00,70.00
31.00,28.00,65.00
31.00,73.00,69.00
55.00,83.00,82.00
46.00,55.00,37.00
51.00,98.00,73.00
88.00,80.00,46.00
54.00,69.00,31.00
91.00,56.00,99.00
67.00,41.00,21.00
55.00,42.00,46.00
77.00,97.00,31.00
41.00,55.00,28.00
74.00,78.00,66.00
81.00,91.00,35.00
53.00,86.00,56.00
44.00,82.00,72.00
72.00,41.00,45.00
23.00,30.00,55.00
98.00,98.00,35.00
73.00,27.00,77.00
45.00,25.00,90.00
58.00,48.00,42.00
77.00,90.00,72.00
52.00,46.00,78.00
42.00,93.00,49.00
93.00,74.00,66.00
62.00,76.00,25.00
31.00,62.00,24.00
33.00,23.00,49.00
77.00,31.00,50.00
91.00,76.00,33.00
27.00,87.00,41.00
97.00,72.00,98.00
75.00,79.00,21.00
30.00,86.00,54.00
34.00,72.00,91.00
61.00,32.00,39.00
31.00,86.00,22.00
91.00,58.00,84.00
90.00,41.00,100.00
93.00,56.00,45.00
52.00,91.00,93.00
72.00,53.00,49.00
66.00,98.00,82.00
24.00,68.00,46.00
33.00,69.00,31.00
69.00,67.00,69.00
58.00,90.00,63.00
75.00,87.00,37.00
73.00,30.00,59.00
81.00,41.00,74.00
95.00,98.00,72.00
74.00,85.00,41.00
40.00,70.00,85.00
84.00,36.00,89.00
60.00,64.00,67.00
81.00,40.00,94.00
65.00,75.00,32.00
92.00,57.00,34.00
98.00,55.00,77.00
86.00,79.00,70.00
98.00,23.00,75.00
100.00,36.00,64.00
46.00,35.00,64.00
100.00,82.00,39.00
55.00,29.00,65.00
95.00,50.00,50.00
74.00,65.00,75.00
83.00,51.00,83.00
92.00,87.00,89.00
70.00,52.00,98.00
83.00,44.00,36.00
40.00,58.00,66.00
41.00,87.00,64.00
27.00,20.00,69.00
49.00,23.00,20.00
32.00,27.00,97.00
58.00,25.00,86.00
58.00,64.00,72.00
61.00,80.00,48.00
55.00,29.00,75.00
86.00,68.00,24.00
59.00,70.00,73.00
22.00,92.00,31.00
57.00,25.00,45.00
70.00,27.00,59.00
87.00,42.00,46.00
98.00,60.00,20.00
69.00,54.00,63.00
67.00,43.00,100.00
69.00,46.00,100.00
52.00,26.00,98.00
57.00,22.00,32.00
87.00,67.00,25.00
81.00,56.00,91.00
20.00,76.00,37.00
98.00,92.00,76.00
42.00,90.00,45.00
99.00,84.00,76.00
33.00,97.00,55.00
20.00,55.00,38.00
20.00,54.00,87.00
60.00,83.00,23.00
92.00,52.00,68.00
64.00,96.00,23.00
56.00,97.00,29.00
42.00,20.00,92.00
89.00,68.00,85.00
40.00,45.00,64.00
51.00,52.00,95.00
26.00,79.00,57.00
41.00,89.00,23.00
20.00,42.00,84.00
35.00,82.00,87.00
32.00,84.00,90.00
46.00,79.00,98.00
55.00,75.00,77.00
22.00,32.00,32.00
41.00,30.00,78.00
85.00,51.00,24.00
67.00,66.00,26.00
32.00,80.00,83.00
90.00,58.00,71.00
27.00,81.00,56.00
23.00,88.00,52.00
93.00,63.00,79.00
96.00,44.00,44.00
63.00,77.00,59.00
52.00,78.00,42.00
37.00,29.00,42.00
42.00,55.00,89.00
68.00,88.00,58.00
69.00,52.00,26.00
97.00,87.00,81.00
74.00,45.00,46.00
59.00,42.00,45.00
80.00,85.00,24.00
100.00,61.00,53.00
67.00,40.00,91.00
69.00,85.00,55.00
25.00,24.00,88.00
42.00,87.00,26.00
79.00,88.00,49.00
75.00,24.00,70.00
74.00,99.00,87.00
72.00,72.00,32.00
33.00,36.00,75.00
38.00,56.00,48.00
58.00,83.00,37.00
62.00,38.00,91.00
66.00,78.00,24.00
97.00,62.00,51.00
97.00,56.00,63.00
41.00,34.00,89.00
69.00,44.00,36.00
42.00,49.00,80.00
63.00,37.00,93.00
72.00,66.00,59.00
58.00,51.00,67.00
30.00,62.00,51.00
42.00,73.00,40.00
68.00,100.00,45.00
85.00,51.00,38.00
44.00,37.00,72.00
22.00,84.00,89.00
32.00,58.00,46.00
99.00,78.00,80.00
37.00,93.00,57.00
49.00,98.00,84.00
69.00,97.00,23.00
33.00,25.00,98.00
63.00,96.00,99.00
78.00,48.00,90.00
20.00,56.00,68.00
92.00,44.00,45.00
71.00,64.00,44.00
21.00,93.00,33.00
100.00,46.00,78.00
89.00,66.00,60.00
81.00,90.00,74.00
75.00,70.00,52.00
65.00,45.00,27.00
94.00,84.00,40.00
59.00,60.00,23.00
69.00,90.00,65.00
80.00,32.00,31.00
71.00,50.00,59.00
62.00,34.00,76.00
38.00,94.00,57.00
82.00,22.00,24.00
90.00,52.00,81.00
86.00,40.00,43.00
86.00,54.00,39.00
39.00,94.00,94.00
93.00,46.00,89.00
90.00,91.00,73.00
86.00,44.00,32.00
50.00,93.00,57.00
32.00,54.00,44.00
96.00,36.00,24.00
69.00,45.00,48.00
83.00,80.00,88.00
45.00,38.00,31.00
30.00,70.00,42.00
98.00,20.00,84.00
31.00,54.00,44.00
42.00,61.00,22.00
84.00,29.00,67.00
38.00,29.00,56.00
79.00,51.00,44.00
45.00,59.00,37.00
62.00,50.00,67.00
44.00,88.00,35.00
71.00,69.00,52.00
63.00,81.00,28.00
100.00,69.00,71.00
91.00,47.00,38.00
65.00,92.00,84.00
40.00,79.00,57.00
72.00,68.00,23.00
38.00,43.00,72.00
57.00,59.00,39.00
68.00,83.00,38.00
65.00,35.00,41.00
78.00,65.00,68.00
94.00,86.00,35.00
58.00,58.00,23.00
89.00,48.00,32.00
80.00,87.00,99.00
86.00,27.00,61.00
95.00,97.00,69.00
90.00,29.00,67.00
58.00,86.00,49.00
59.00,66.00,42.00
76.00,90.00,50.00
90.00,90.00,94.00
50.00,82.00,82.00
94.00,91.00,24.00
51.00,52.00,35.00
50.00,46.00,64.00
91.00,69.00,89.00
34.00,22.00,53.00
28.00,100.00,84.00
48.00,34.00,63.00
52.00,76.00,79.00
44.00,60.00,44.00
85.00,78.00,29.00
31.00,90.00,79.00
64.00,56.00,57.00
77.00,48.00,88.00
24.00,21.00,75.00
20.00,95.00,28.00
26.00,94.00,43.00
99.00,38.00,21.00
91.00,45.00,40.00
92.00,35.00,94.00
34.00,40.00,46.00
34.00,61.00,76.00
86.00,35.00,23.00
92.00,22.00,56.00
20.00,71.00,38.00
22.00,56.00,57.00
29.00,69.00,74.00
83.00,35.00,57.00
53.00,21.00,59.00
91.00,66.00,71.00
26.00,24.00,96.00
99.00,81.00,98.00
23.00,78.00,83.00
89.00,71.00,49.00
74.00,70.00,63.00
77.00,86.00,73.00
86.00,67.00,77.00
46.00,58.00,74.00
57.00,62.00,56.00
47.00,34.00,35.00
97.00,93.00,70.00
63.00,99.00,32.00
92.00,78.00,85.00
24.00,94.00,44.00
61.00,21.00,28.00
23.00,36.00,72.00
66.00,35.00,91.00
74.00,27.00,95.00
60.00,73.00,93.00
38.00,47.00,87.00
44.00,22.00,29.00
74.00,63.00,21.00
97.00,87.00,75.00
52.00,92.00,45.00
98.00,51.00,52.00
21.00,45.00,56.00
41.00,47.00,27.00
70.00,37.00,34.00
82.00,85.00,60.00
78.00,66.00,54.00
73.00,33.00,52.00
96.00,80.00,62.00
36.00,80.00,55.00
99.00,95.00,69.00
49.00,89.00,32.00
91.00,58.00,64.00
47.00,40.00,73.00
36.00,23.00,32.00
54.00,53.00,31.00
95.00,22.00,82.00
72.00,91.00,36.00
39.00,98.00,84.00
24.00,91.00,96.00
78.00,69.00,60.00
53.00,23.00,49.00
69.00,46.00,32.00
62.00,86.00,84.00
78.00,26.00,95.00
27.00,97.00,39.00
61.00,28.00,24.00
59.00,93.00,44.00
44.00,74.00,99.00
98.00,56.00,31.00
62.00,46.00,72.00
47.00,21.00,36.00
88.00,87.00,48.00
70.00,70.00,32.00
52.00,41.00,63.00
91.00,26.00,82.00
20.00,45.00,87.00
74.00,74.00,68.00
34.00,71.00,73.00
56.00,99.00,92.00
95.00,73.00,30.00
40.00,70.00,49.00
85.00,33.00,51.00
99.00,29.00,38.00
45.00,44.00,25.00
91.00,32.00,44.00
74.00,46.00,50.00
37.00,53.00,96.00
43.00,28.00,87.00
43.00,69.00,45.00
76.00,35.00,70.00
75.00,96.00,76.00
56.00,20.00,84.00
76.00,56.00,55.00
89.00,38.00,35.00
76.00,35.00,83.00
31.00,55.00,65.00
50.00,53.00,89.00
22.00,27.00,76.00
77.00,94.00,34.00
49.00,35.00,21.00
73.00,32.00,99.00
29.00,47.00,58.00
40.00,79.00,35.00
28.00,96.00,93.00
75.00,64.00,81.00
81.00,26.00,96.00
75.00,89.00,70.00
27.00,39.00,36.00
89.00,53.00,40.00
76.00,22.00,81.00
58.00,86.00,27.00
88.00,42.00,85.00
92.00,29.00,98.00
25.00,86.00,52.00
65.00,65.00,73.00
52.00,46.00,53.00
38.00,35.00,31.00
45.00,99.00,74.00
62.00,93.00,90.00
77.00,67.00,24.00
40.00,21.00,88.00
87.00,29.00,77.00
67.00,100.00,68.00
39.00,65.00,20.00
80.00,28.00,52.00
35.00,98.00,100.00
50.00,67.00,64.00
47.00,88.00,71.00
58.00,54.00,25.00
27.00,60.00,89.00
44.00,71.00,21.00
50.00,93.00,76.00
83.00,87.00,56.00
97.00,58.00,60.00
70.00,53.00,96.00
40.00,34.00,57.00
58.00,68.00,33.00
60.00,31.00,38.00
71.00,79.00,59.00
26.00,36.00,51.00
86.00,66.00,83.00
71.00,43.00,31.00
74.00,63.00,40.00
25.00,96.00,22.00
61.00,97.00,87.00
43.00,67.00,29.00
51.00,87.00,64.00
45.00,93.00,70.00
88.00,69.00,22.00
93.00,60.00,68.00
81.00,62.00,31.00
78.00,70.00,76.00
72.00,89.00,89.00
55.00,72.00,52.00
100.00,53.00,50.00
40.00,65.00,67.00
58.00,71.00,93.00
69.00,55.00,48.00
63.00,51.00,43.00
78.00,23.00,59.00
83.00,94.00,99.00
83.00,37.00,25.00
82.00,88.00,80.00
33.00,22.00,40.00
22.00,59.00,89.00
68.00,80.00,66.00
98.00,81.00,51.00
62.00,20.00,42.00
75.00,94.00,27.00
82.00,60.00,80.00
40.00,92.00,30.00
33.00,73.00,54.00
82.00,34.00,26.00
24.00,26.00,93.00
44.00,87.00,98.00
67.00,35.00,57.00
59.00,58.00,88.00
51.00,63.00,59.00
93.00,87.00,74.00
23.00,79.00,43.00
57.00,54.00,91.00
87.00,60.00,44.00
44.00,35.00,62.00
43.00,33.00,41.00
60.00,78.00,20.00
62.00,33.00,56.00
91.00,74.00,61.00
61.00,62.00,35.00
52.00,72.00,37.00
57.00,41.00,47.00
33.00,57.00,97.00
50.00,91.00,83.00
35.00,48.00,31.00
41.00,58.00,86.00
69.00,60.00,71.00
91.00,80.00,30.00
63.00,88.00,92.00
88.00,44.00,81.00
54.00,88.00,53.00
55.00,99.00,23.00
53.00,61.00,77.00
82.00,20.00,97.00
100.00,76.00,61.00
71.00,73.00,84.00
59.00,82.00,29.00
67.00,49.00,26.00
87.00,99.00,78.00
99.00,36.00,30.00
90.00,31.00,47.00
36.00,98.00,64.00
65.00,89.00,62.00
68.00,76.00,38.00
43.00,58.00,23.00
100.00,58.00,55.00
28.00,51.00,66.00
21.00,45.00,65.00
92.00,60.00,51.00
80.00,38.00,93.00
61.00,54.00,33.00
66.00,74.00,81.00
76.00,91.00,30.00
40.00,48.00,85.00
79.00,65.00,27.00
90.00,37.00,99.00
47.00,93.00,66.00
100.00,47.00,45.00
91.00,23.00,26.00
22.00,90.00,34.00
67.00,22.00,32.00
65.00,71.00,30.00
68.00,68.00,65.00
34.00,79.00,49.00
87.00,55.00,20.00
96.00,20.00,73.00
83.00,63.00,91.00
59.00,69.00,66.00
36.00,41.00,84.00
76.00,78.00,47.00
79.00,27.00,85.00
93.00,33.00,79.00
51.00,53.00,47.00
59.00,40.00,70.00
56.00,60.00,38.00
97.00,48.00,85.00
58.00,20.00,99.00
32.00,59.00,64.00
81.00,56.00,76.00
84.00,42.00,53.00
64.00,85.00,96.00
60.00,86.00,98.00
74.00,44.00,96.00
24.00,96.00,76.00
59.00,46.00,75.00
23.00,44.00,97.00
94.00,77.00,50.00
52.00,40.00,51.00
23.00,43.00,22.00
80.00,24.00,27.00
81.00,98.00,100.00
85.00,23.00,73.00
45.00,85.00,72.00
61.00,21.00,52.00
23.00,70.00,87.00
100.00,43.00,37.00
41.00,30.00,72.00
97.00,32.00,91.00
78.00,26.00,90.00
65.00,89.00,22.00
48.00,42.00,37.00
45.00,69.00,53.00
30.00,49.00,37.00
24.00,77.00,70.00
32.00,56.00,61.00
72.00,81.00,57.00
58.00,73.00,99.00
65.00,84.00,40.00
82.00,94.00,77.00
65.00,69.00,47.00
72.00,45.00,47.00
98.00,58.00,74.00
45.00,61.00,40.00
66.00,93.00,22.00
47.00,90.00,58.00
49.00,68.00,76.00
45.00,85.00,76.00
20.00,58.00,55.00
87.00,68.00,26.00
39.00,77.00,54.00
20.00,74.00,31.00
62.00,53.00,81.00
43.00,42.00,98.00
84.00,76.00,97.00
91.00,57.00,68.00
41.00,95.00,90.00
70.00,69.00,96.00
36.00,42.00,71.00
32.00,34.00,48.00
72.00,44.00,35.00
69.00,86.00,27.00
29.00,25.00,28.00
44.00,99.00,56.00
72.00,76.00,87.00
71.00,84.00,36.00
43.00,66.00,40.00
98.00,22.00,77.00
78.00,53.00,73.00
70.00,87.00,39.00
87.00,46.00,78.00
35.00,58.00,44.00
72.00,30.00,96.00
95.00,33.00,79.00
51.00,62.00,42.00
98.00,58.00,91.00
82.00,69.00,65.00
26.00,75.00,78.00
89.00,88.00,73.00
84.00,44.00,25.00
58.00,89.00,37.00
56.00,22.00,85.00
73.00,89.00,26.00
27.00,65.00,31.00
56.00,22.00,21.00
47.00,30.00,20.00
100.00,58.00,84.00
25.00,54.00,64.00
20.00,50.00,62.00
84.00,93.00,30.00
21.00,78.00,68.00
55.00,58.00,93.00
75.00,36.00,89.00
40.00,55.00,73.00
53.00,45.00,32.00
40.00,61.00,75.00
61.00,23.00,98.00
65.00,76.00,71.00
58.00,72.00,98.00
23.00,94.00,49.00
57.00,67.00,95.00
97.00,47.00,40.00
92.00,98.00,36.00
38.00,39.00,57.00
57.00,77.00,63.00
29.00,30.00,81.00
57.00,27.00,83.00
53.00,29.00,74.00
57.00,28.00,100.00
56.00,79.00,23.00
64.00,69.00,75.00
87.00,47.00,28.00
52.00,65.00,95.00
92.00,95.00,20.00
29.00,29.00,67.00
45.00,66.00,76.00
78.00,67.00,94.00
35.00,45.00,84.00
100.00,20.00,65.00
30.00,55.00,35.00
55.00,33.00,72.00
52.00,75.00,69.00
55.00,84.00,54.00
32.00,82.00,77.00
97.00,98.00,88.00
33.00,67.00,40.00
67.00,86.00,99.00
94.00,72.00,46.00
36.00,45.00,21.00
69.00,25.00,25.00
20.00,32.00,90.00
78.00,88.00,89.00
82.00,80.00,50.00
46.00,72.00,42.00
20.00,73.00,25.00
33.00,50.00,58.00
98.00,89.00,26.00
27.00,67.00,96.00
80.00,55.00,62.00
54.00,98.00,92.00
96.00,30.00,47.00
38.00,55.00,95.00
68.00,78.00,26.00
42.00,28.00,53.00
93.00,51.00,84.00
88.00,89.00,44.00
85.00,70.00,73.00
82.00,50.00,59.00
42.00,22.00,77.00
97.00,78.00,28.00
51.00,76.00,46.00
71.00,48.00,97.00
97.00,80.00,73.00
20.00,27.00,92.00
43.00,23.00,49.00
82.00,32.00,36.00
60.00,67.00,55.00
21.00,52.00,99.00
94.00,68.00,87.00
99.00,86.00,46.00
26.00,95.00,95.00
97.00,97.00,69.00
95.00,37.00,83.00
98.00,66.00,28.00
93.00,80.00,35.00
95.00,77.00,20.00
93.00,62.00,97.00
91.00,48.00,57.00
66.00,72.00,23.00
79.00,49.00,100.00
36.00,91.00,44.00
28.00,86.00,52.00
96.00,51.00,32.00
58.00,46.00,49.00
33.00,30.00,92.00
89.00,70.00,36.00
75.00,84.00,39.00
94.00,94.00,74.00
56.00,59.00,61.00
62.00,67.00,53.00
40.00,42.00,21.00
55.00,72.00,83.00
91.00,38.00,66.00
70.00,24.00,69.00
81.00,45.00,56.00
30.00,20.00,56.00
50.00,72.00,37.00
46.00,24.00,51.00
50.00,28.00,66.00
72.00,43.00,30.00
53.00,58.00,100.00
98.00,43.00,41.00
32.00,76.00,66.00
84.00,33.00,24.00
29.00,95.00,40.00
73.00,23.00,93.00
42.00,81.00,46.00
87.00,25.00,51.00
33.00,58.00,30.00
42.00,46.00,24.00
32.00,53.00,30.00
84.00,25.00,54.00
83.00,72.00,58.00
64.00,86.00,51.00
40.00,49.00,20.00
39.00,25.00,98.00
72.00,29.00,69.00
40.00,46.00,97.00
55.00,68.00,23.00
66.00,55.00,96.00
22.00,36.00,91.00
46.00,52.00,63.00
72.00,91.00,31.00
31.00,39.00,98.00
44.00,55.00,97.00
44.00,90.00,69.00
90.00,91.00,57.00
99.00,74.00,92.00
35.00,37.00,72.00
96.00,59.00,100.00
67.00,39.00,92.00
84.00,64.00,53.00
36.00,99.00,86.00
58.00,81.00,100.00
81.00,55.00,75.00
62.00,76.00,100.00
